"country","asin","sales_rank","daily_units","price","stars","reviews","insert_date","rank_small"
"美国","B07QV4S8XX","93262","0","8.99","3.9","24","2019-12-18","2291"
"美国","B07QY6R8XX","149132","0","8.99","3.9","24","2019-12-18","3820"
"美国","B07R2KP9XX","179996","0","8.99","3.9","24","2019-12-18","4624"
"美国","B07QFR2XXX","3091","5","23.99","4.8","17","2019-12-18","35"
"日本","B07R8XZPXX","22494","-1","3080.0","4.5","10","2019-12-18","328"
"日本","B07R5RLPXX","5751","-1","2680.0","4.5","10","2019-12-18","98"
"日本","B07VNCB3XX","490","-1","2480.0","4.5","10","2019-12-18","10"
"日本","B07VPBDCXX","-1","-1","5880.0","4.5","10","2019-12-18","-1"
"日本","B07RB45KXX","25681","-1","3080.0","4.5","10","2019-12-18","377"
"日本","B07RB45XXX","18753","-1","2880.0","4.5","10","2019-12-18","259"
"加拿大","B078NT86XX","308","30","39.99","4.1","37","2019-12-18","18"
"加拿大","B078NTCXXX","13628","1","-1","4.1","38","2019-12-18","348"
"美国","B07HDYXTXX","-1","-1","-1",,"-1","2019-12-18","-1"
"美国","B07FNMKFXX","106304","0","-1","4.1","4","2019-12-18","-1"
"美国","B07FNPP7XX","4639","3","38.99","4.1","14","2019-12-18","134"
"美国","B07FNP5XXX","61140","0","-1","4.1","14","2019-12-18","1220"
"美国","B07DJ3B1XX","61870","0","-1","4.7","68","2019-12-18","1233"
"美国","B07DJ32VXX","7104","2","-1","4.4","442","2019-12-18","191"
"美国","B07TYV11XX","14758","1","46.99","4.7","68","2019-12-18","378"
"美国","B07TSH3BXX","4241","4","45.99","4.7","68","2019-12-18","122"
"美国","B07VMXD6XX","7645","2","35.99","4.4","442","2019-12-18","203"
"美国","B07PSGNTXX","1989","7","35.99","4.4","442","2019-12-18","65"
"美国","B07DJ4ZGXX","590","19","36.99","4.4","442","2019-12-18","24"
"美国","B07DJ429XX","559","20","38.99","4.4","442","2019-12-18","22"
"美国","B07Y4ZTBXX","1526","9","43.99","4.4","442","2019-12-18","50"
"美国","B07DJ3WCXX","1055","12","43.99","4.4","442","2019-12-18","36"
"美国","B078NVL7XX","273","33","37.99","4.4","442","2019-12-18","11"
"美国","B07KF8L7XX","486","22","36.99","4.4","442","2019-12-18","15"
"美国","B077ZRP3XX","95","65","37.99","4.4","442","2019-12-18","6"
"日本","B07X9LFKXX","11655","-1","3280.0","4.4","6","2019-12-18","186"
"日本","B07XCMZ1XX","1355","-1","2980.0","4.4","6","2019-12-18","25"
"日本","B07D8RK7XX","15941","-1","-1","3.8","34","2019-12-18","23"
"加拿大","B072XDH9XX","14378","1","-1","3.5","20","2019-12-18","35"
"加拿大","B072LW84XX","5157","3","-1","3.9","34","2019-12-18","10"
"加拿大","B072PRCLXX","11911","1","-1","2.4","20","2019-12-18","32"
"加拿大","B074M715XX","15202","1","-1","4.2","135","2019-12-18","377"
"加拿大","B074M766XX","369","27","47.99","4.2","135","2019-12-18","21"
"加拿大","B074M6KGXX","81","72","39.99","4.2","135","2019-12-18","5"
"加拿大","B072LW5WXX","14108","1","-1","3.9","16","2019-12-18","351"
"加拿大","B072J9CLXX","10868","1","-1","3.8","31","2019-12-18","284"
"加拿大","B072FPR1XX","13050","1","-1","4.1","17","2019-12-18","333"
"加拿大","B07175FDXX","15109","1","-1","4.0","6","2019-12-18","375"
"美国","B07PPGQZXX","10795","1","89.99","4.2","45","2019-12-18","224"
"美国","B07PN9S8XX","5168","3","89.99","4.2","45","2019-12-18","118"
"美国","B07PQLD9XX","49946","0","-1","4.2","45","2019-12-18","851"
"美国","B07PRL2MXX","6033","2","79.99","4.2","45","2019-12-18","139"
"美国","B07TS5LSXX","6722","2","79.99","4.2","45","2019-12-18","149"
"美国","B071FH4HXX","25980","0","-1","4.2","45","2019-12-18","450"
"美国","B07WMMMDXX","91384","0","-1","4.0","54","2019-12-18","501"
"美国","B07WNT69XX","43004","0","39.99","3.1","4","2019-12-18","759"
"美国","B07WJYSSXX","1442","10","54.99","4.0","56","2019-12-18","6"
"美国","B07WYXSMXX","58324","0","59.99","4.0","56","2019-12-18","984"
"日本","B07R7PRDXX","2376","-1","7999.0","3.8","9","2019-12-18","13"
"日本","B07R9XMRXX","1289","-1","7899.0","3.8","9","2019-12-18","7"
"日本","B07WCSYQXX","26567","-1","-1","1.0","3","2019-12-18","175"
"日本","B07R8TS8XX","2476","-1","5499.0","2.0","1","2019-12-18","25"
"加拿大","B071NTQRXX","10077","1","-1","3.7","117","2019-12-18","28"
"加拿大","B071L7RYXX","11821","1","-1","3.7","117","2019-12-18","31"
"加拿大","B0748DQ4XX","7701","2","-1","3.7","117","2019-12-18","16"
"加拿大","B07HSTK9XX","17957","0","-1","4.0","152","2019-12-18","416"
"加拿大","B071RZWGXX","21309","0","-1","4.0","152","2019-12-18","468"
"加拿大","B071S19TXX","19419","0","-1","4.0","152","2019-12-18","435"
"加拿大","B072BP12XX","4960","3","-1","4.0","152","2019-12-18","153"
"美国","B07JXYLXXX","3720","4","75.99","4.2","24","2019-12-18","90"
"美国","B07JD8ZHXX","92677","0","-1","3.8","19","2019-12-18","315"
"美国","B07HNJZDXX","107535","0","-1","3.8","58","2019-12-18","590"
"美国","B07JW2WSXX","83686","0","-1","3.8","58","2019-12-18","464"
"美国","B07J4S5DXX","51682","0","-1","4.4","30","2019-12-18","1033"
"美国","B07JXYSLXX","87885","0","-1","4.5","32","2019-12-18","1680"
"美国","B07PX249XX","118870","0","-1","4.6","27","2019-12-18","391"
"美国","B07NRMHCXX","40751","0","14.99","4.6","27","2019-12-18","165"
"美国","B07Q2BHCXX","18489","0","8.99","4.6","27","2019-12-18","105"
"美国","B07NRMHVXX","6526","2","6.59","4.6","27","2019-12-18","57"
"美国","B07JPL8HXX","105922","0","-1","3.8","58","2019-12-18","-1"
"美国","B07JNVGFXX","101200","0","-1","3.8","58","2019-12-18","559"
"美国","B075M4S2XX","7967","2","46.99","4.4","141","2019-12-18","213"
"美国","B075M1F4XX","4052","4","42.99","4.4","141","2019-12-18","115"
"美国","B07G72ZBXX","83314","0","-1","3.6","24","2019-12-18","1611"
"美国","B06ZZRQKXX","2420","6","27.99","3.9","133","2019-12-18","76"
"美国","B06ZZRQLXX","5437","3","33.99","3.9","133","2019-12-18","149"
"日本","B01MXRYKXX","18386","-1","-1","4.0","49","2019-12-18","256"
"日本","B01M3V7XXX","577","-1","2399.0","4.0","48","2019-12-18","11"
"加拿大","B019R84IXX","6402","2","-1","3.4","35","2019-12-18","11"
"加拿大","B06XGYNVXX","10120","1","-1","4.2","773","2019-12-18","265"
"加拿大","B06VTR57XX","334","29","54.99","4.2","773","2019-12-18","20"
"加拿大","B01M8M3EXX","13065","1","-1","4.2","773","2019-12-18","334"
"加拿大","B01M3RWQXX","13489","1","-1","4.2","773","2019-12-18","346"
"加拿大","B01F3DHEXX","3519","4","-1","4.2","772","2019-12-18","120"
"加拿大","B01M3102XX","13198","1","-1","4.2","773","2019-12-18","338"
"美国","B07PQ5XNXX","7636","2","-1","4.1","46","2019-12-18","165"
"美国","B07PT5WLXX","75295","0","-1","4.1","46","2019-12-18","1266"
"美国","B07PR959XX","13925","1","-1","4.1","46","2019-12-18","278"
"美国","B07S2QGSXX","6868","2","-1","4.0","64","2019-12-18","62"
"美国","B07RYKZBXX","22593","0","64.99","4.0","64","2019-12-18","128"
"美国","B07MDYLMXX","28253","0","-1","4.0","64","2019-12-18","143"
"美国","B07JZKP5XX","81859","0","-1","4.0","12","2019-12-18","456"
"美国","B07HNTJ5XX","15493","1","49.99","4.5","131","2019-12-18","390"
"美国","B07HNXVZXX","2659","6","35.99","4.6","167","2019-12-18","70"
"美国","B07HNXPXXX","4589","3","47.99","4.5","131","2019-12-18","100"
"美国","B01N4876XX","11091","1","46.99","4.6","167","2019-12-18","296"
"美国","B01M29YGXX","8647","2","-1","4.6","167","2019-12-18","230"
"美国","B076KFB4XX","55","91","49.99","4.7","971","2019-12-19","3"
"美国","B072JT9WXX","145","50","69.99","4.7","876","2019-12-19","8"
"美国","B073Q6KLXX","41","109","59.99","4.7","929","2019-12-19","2"
"美国","B01M1L6OXX","799","15","-1","4.7","1253","2019-12-19","29"
"美国","B01MTZ4JXX","59","87","44.99","4.2","1182","2019-12-19","5"
"美国","B01F543PXX","9","233","51.49","4.6","2571","2019-12-19","1"
"美国","B01M29YGXX","8979","1","48.99","4.6","166","2019-12-19","235"
"美国","B077ZRP3XX","120","56","37.99","4.4","447","2019-12-19","6"
"美国","B07QBPSQXX","28127","4","29.99","4.9","23","2019-12-19","39"
"美国","B07QBPTNXX","49822","2","42.99","4.9","23","2019-12-19","79"
"美国","B07QLPG6XX","144459","0","38.99","4.5","30","2019-12-19","177"
"美国","B07QPR1PXX","31584","4","33.99","4.5","30","2019-12-19","47"
"美国","B07QLPG8XX","110963","1","-1","4.5","30","2019-12-19","147"
"美国","B07S16PZXX","303526","0","-1","4.8","15","2019-12-19","912"
"美国","B07S291NXX","211831","0","10.99","4.8","15","2019-12-19","649"
"美国","B07S4HN2XX","113892","0","11.99","5.0","2","2019-12-19","-1"
"美国","B07QW51WXX","86958","0","11.99","4.3","13","2019-12-19","-1"
"美国","B07QZBDQXX","116053","0","-1","4.3","13","2019-12-19","-1"
"美国","B07TB3QWXX","78578","0","16.99","4.4","6","2019-12-19","-1"
"美国","B07TB311XX","79464","0","16.99","4.4","6","2019-12-19","-1"
"美国","B07QV4QTXX","180092","0","8.99","3.9","25","2019-12-19","4578"
"美国","B07R1HZVXX","54530","0","8.99","3.9","25","2019-12-19","1143"
"美国","B07QV4S8XX","59517","0","8.99","3.9","24","2019-12-19","1282"
"美国","B07QY6R8XX","88793","0","8.99","3.9","24","2019-12-19","2142"
"美国","B07R2KP9XX","191100","0","8.99","3.9","24","2019-12-19","4856"
"美国","B07QFR2XXX","2582","6","25.99","4.8","17","2019-12-19","30"
"日本","B07R8XZPXX","23846","-1","3080.0","4.5","10","2019-12-19","345"
"日本","B07R5RLPXX","2032","-1","2680.0","4.5","10","2019-12-19","36"
"日本","B07VNCB3XX","280","-1","2580.0","4.5","10","2019-12-19","4"
"日本","B07VPBDCXX","5703","-1","5880.0","4.5","10","2019-12-19","94"
"日本","B07RB45KXX","27210","-1","3080.0","4.5","10","2019-12-19","397"
"日本","B07RB45XXX","2152","-1","2880.0","4.5","10","2019-12-19","40"
"加拿大","B078NT86XX","221","38","39.99","4.1","38","2019-12-19","13"
"加拿大","B078NTCXXX","13388","1","-1","4.1","38","2019-12-19","340"
"美国","B07HDYXTXX","-1","-1","-1",,"-1","2019-12-19","-1"
"美国","B07FNMKFXX","105811","0","-1","4.1","4","2019-12-19","-1"
"美国","B07FNPP7XX","4050","4","38.99","4.1","14","2019-12-19","119"
"美国","B07FNP5XXX","60630","0","-1","4.1","14","2019-12-19","1190"
"美国","B07DJ3B1XX","60528","0","-1","4.7","66","2019-12-19","1187"
"美国","B07DJ32VXX","8860","1","-1","4.4","447","2019-12-19","230"
"美国","B07TYV11XX","15807","1","46.99","4.7","66","2019-12-19","392"
"美国","B07TSH3BXX","5508","3","45.99","4.7","68","2019-12-19","155"
"美国","B07VMXD6XX","7262","2","36.99","4.4","442","2019-12-19","193"
"美国","B07PSGNTXX","2249","7","36.99","4.4","447","2019-12-19","69"
"美国","B07DJ4ZGXX","556","20","36.99","4.4","442","2019-12-19","22"
"美国","B07DJ429XX","589","19","38.99","4.4","447","2019-12-19","23"
"美国","B07Y4ZTBXX","1514","9","43.99","4.4","447","2019-12-19","47"
"美国","B07DJ3WCXX","1079","12","43.99","4.4","447","2019-12-19","36"
"美国","B078NVL7XX","353","28","38.99","4.4","442","2019-12-19","13"
"美国","B07KF8L7XX","455","23","36.99","4.4","442","2019-12-19","14"
"美国","B077ZRP3XX","120","56","37.99","4.4","442","2019-12-19","6"
"日本","B07X9LFKXX","13815","-1","3280.0","4.4","7","2019-12-19","219"
"日本","B07XCMZ1XX","1440","-1","2980.0","4.4","7","2019-12-19","26"
"日本","B07D8RK7XX","15878","-1","-1","3.8","34","2019-12-19","26"
"加拿大","B072XDH9XX","14061","1","-1","3.5","20","2019-12-19","37"
"加拿大","B072LW84XX","4739","3","119.99","3.9","34","2019-12-19","13"
"加拿大","B072PRCLXX","11588","1","-1","2.4","20","2019-12-19","33"
"加拿大","B074M715XX","14908","1","-1","4.2","135","2019-12-19","372"
"加拿大","B074M766XX","367","27","45.99","4.2","134","2019-12-19","22"
"加拿大","B074M6KGXX","78","73","39.99","4.2","134","2019-12-19","5"
"加拿大","B072LW5WXX","13842","1","-1","3.9","16","2019-12-19","351"
"加拿大","B072J9CLXX","10612","1","-1","3.8","31","2019-12-19","281"
"加拿大","B072FPR1XX","12792","1","-1","4.1","17","2019-12-19","322"
"加拿大","B07175FDXX","14817","1","-1","4.0","6","2019-12-19","369"
"美国","B07PPGQZXX","13065","1","89.99","4.1","45","2019-12-19","253"
"美国","B07PN9S8XX","7471","2","89.99","4.1","45","2019-12-19","165"
"美国","B07PQLD9XX","48507","0","-1","4.1","45","2019-12-19","841"
"美国","B07PRL2MXX","6162","2","-1","4.2","45","2019-12-19","137"
"美国","B07TS5LSXX","9329","1","79.99","4.2","45","2019-12-19","190"
"美国","B071FH4HXX","23162","0","-1","4.1","45","2019-12-19","397"
"美国","B07WMMMDXX","90643","0","-1","4.0","56","2019-12-19","505"
"美国","B07WNT69XX","48163","0","39.99","3.1","4","2019-12-19","827"
"美国","B07WJYSSXX","1148","12","59.99","4.0","56","2019-12-19","6"
"美国","B07WYXSMXX","56988","0","-1","4.0","56","2019-12-19","974"
"日本","B07R7PRDXX","2326","-1","7999.0","3.8","9","2019-12-19","17"
"日本","B07R9XMRXX","2450","-1","7899.0","3.8","9","2019-12-19","20"
"日本","B07WCSYQXX","26979","-1","-1","1.0","3","2019-12-19","180"
"日本","B07R8TS8XX","1531","-1","5599.0","2.0","1","2019-12-19","15"
"加拿大","B071NTQRXX","9811","1","-1","3.7","119","2019-12-19","26"
"加拿大","B071L7RYXX","11499","1","-1","3.7","119","2019-12-19","32"
"加拿大","B0748DQ4XX","3538","4","-1","3.7","117","2019-12-19","7"
"加拿大","B07HSTK9XX","17679","0","-1","4.0","152","2019-12-19","419"
"加拿大","B071RZWGXX","21213","0","-1","4.0","152","2019-12-19","467"
"加拿大","B071S19TXX","19194","0","-1","4.0","152","2019-12-19","436"
"加拿大","B072BP12XX","4824","3","-1","4.0","152","2019-12-19","169"
"美国","B07JXYLXXX","4270","4","75.99","4.2","24","2019-12-19","98"
"美国","B07JD8ZHXX","91901","0","-1","3.8","19","2019-12-19","314"
"美国","B07HNJZDXX","107465","0","-1","3.8","58","2019-12-19","605"
"美国","B07JW2WSXX","83208","0","-1","3.8","58","2019-12-19","467"
"美国","B07J4S5DXX","55731","0","-1","4.4","30","2019-12-19","1100"
"美国","B07JXYSLXX","86670","0","-1","4.5","32","2019-12-19","1642"
"美国","B07PX249XX","119758","0","-1","4.6","27","2019-12-19","392"
"美国","B07NRMHCXX","29485","0","14.99","4.6","27","2019-12-19","143"
"美国","B07Q2BHCXX","24719","0","8.99","4.6","27","2019-12-19","130"
"美国","B07NRMHVXX","4625","3","6.59","4.6","27","2019-12-19","36"
"美国","B07JPL8HXX","105468","0","-1","3.8","58","2019-12-19","-1"
"美国","B07JNVGFXX","100830","0","-1","3.8","58","2019-12-19","560"
"美国","B075M4S2XX","9393","1","43.99","4.4","141","2019-12-19","241"
"美国","B075M1F4XX","4374","3","40.99","4.4","141","2019-12-19","120"
"美国","B07G72ZBXX","82458","0","-1","3.6","24","2019-12-19","1585"
"美国","B06ZZRQKXX","3182","5","25.99","3.9","133","2019-12-19","93"
"美国","B06ZZRQLXX","5047","3","34.99","3.9","134","2019-12-19","143"
"日本","B01MXRYKXX","18498","-1","-1","4.0","49","2019-12-19","271"
"日本","B01M3V7XXX","718","-1","2290.0","4.0","49","2019-12-19","11"
"加拿大","B019R84IXX","6267","2","-1","3.4","35","2019-12-19","15"
"加拿大","B06XGYNVXX","10141","1","-1","4.2","769","2019-12-19","276"
"加拿大","B06VTR57XX","261","34","54.99","4.2","769","2019-12-19","15"
"加拿大","B01M8M3EXX","12817","1","-1","4.2","769","2019-12-19","323"
"加拿大","B01M3RWQXX","13223","1","-1","4.2","773","2019-12-19","332"
"加拿大","B01F3DHEXX","3166","5","-1","4.2","769","2019-12-19","113"
"加拿大","B01M3102XX","12947","1","-1","4.2","769","2019-12-19","326"
"美国","B07PQ5XNXX","7964","2","-1","4.1","46","2019-12-19","170"
"美国","B07PT5WLXX","74525","0","-1","4.1","46","2019-12-19","1260"
"美国","B07PR959XX","13713","1","-1","4.1","46","2019-12-19","265"
"美国","B07S2QGSXX","9464","1","-1","4.0","64","2019-12-19","76"
"美国","B07RYKZBXX","12926","1","64.99","4.0","64","2019-12-19","91"
"美国","B07MDYLMXX","17457","0","62.99","4.0","64","2019-12-19","113"
"美国","B07JZKP5XX","80822","0","-1","4.0","12","2019-12-19","451"
"美国","B07HNTJ5XX","20636","0","49.99","4.5","131","2019-12-19","477"
"美国","B07HNXVZXX","3033","5","39.99","4.6","167","2019-12-19","75"
"美国","B07HNXPXXX","4311","3","47.99","4.5","131","2019-12-19","95"
"美国","B01N4876XX","12119","1","46.99","4.6","166","2019-12-19","317"
"美国","B01M29YGXX","8979","1","48.99","4.6","167","2019-12-19","235"
"美国","B076KFB4XX","73","76","49.99","4.7","975","2019-12-20","5"
"美国","B072JT9WXX","160","47","74.99","4.7","881","2019-12-20","7"
"美国","B073Q6KLXX","38","115","59.99","4.7","939","2019-12-20","2"
"美国","B01M1L6OXX","1054","12","-1","4.7","1260","2019-12-20","33"
"美国","B01MTZ4JXX","70","78","39.99","4.2","1196","2019-12-20","4"
"美国","B01F543PXX","9","233","51.49","4.6","2578","2019-12-20","1"
"美国","B01M29YGXX","12605","1","48.99","4.6","166","2019-12-20","317"
"美国","B077ZRP3XX","206","39","37.99","4.4","447","2019-12-20","8"
"美国","B07QBPSQXX","23808","5","29.99","4.9","24","2019-12-20","35"
"美国","B07QBPTNXX","57034","2","42.99","4.9","25","2019-12-20","88"
"美国","B07QLPG6XX","102015","1","38.99","4.5","30","2019-12-20","140"
"美国","B07QPR1PXX","33600","3","33.99","4.5","30","2019-12-20","49"
"美国","B07QLPG8XX","116021","1","-1","4.5","30","2019-12-20","150"
"美国","B07S16PZXX","303987","0","-1","4.8","16","2019-12-20","910"
"美国","B07S291NXX","218436","0","10.99","4.8","16","2019-12-20","671"
"美国","B07S4HN2XX","141038","0","11.99","5.0","2","2019-12-20","-1"
"美国","B07QW51WXX","123326","0","11.99","4.3","13","2019-12-20","-1"
"美国","B07QZBDQXX","132321","0","-1","4.3","13","2019-12-20","-1"
"美国","B07TB3QWXX","104146","0","18.99","4.4","6","2019-12-20","-1"
"美国","B07TB311XX","115134","0","18.99","4.4","6","2019-12-20","-1"
"美国","B07QV4QTXX","194972","0","8.99","3.9","25","2019-12-20","4922"
"美国","B07R1HZVXX","77271","0","8.99","3.9","25","2019-12-20","1819"
"美国","B07QV4S8XX","64852","0","8.99","3.9","25","2019-12-20","1420"
"美国","B07QY6R8XX","130724","0","8.99","3.9","25","2019-12-20","3299"
"美国","B07R2KP9XX","199499","0","8.99","3.9","25","2019-12-20","5043"
"美国","B07QFR2XXX","2637","6","24.99","4.8","17","2019-12-20","29"
"日本","B07R8XZPXX","24840","-1","2880.0","4.5","10","2019-12-20","357"
"日本","B07R5RLPXX","3350","-1","2680.0","4.5","10","2019-12-20","50"
"日本","B07VNCB3XX","131","-1","2650.0","4.5","10","2019-12-20","3"
"日本","B07VPBDCXX","10329","-1","5880.0","4.5","10","2019-12-20","168"
"日本","B07RB45KXX","28472","-1","2880.0","4.5","10","2019-12-20","421"
"日本","B07RB45XXX","6852","-1","2880.0","4.5","10","2019-12-20","107"
"加拿大","B078NT86XX","267","33","39.99","4.1","38","2019-12-20","12"
"加拿大","B078NTCXXX","13204","1","-1","4.1","38","2019-12-20","336"
"美国","B07HDYXTXX","-1","-1","-1",,"-1","2019-12-20","-1"
"美国","B07FNMKFXX","105898","0","-1","4.1","4","2019-12-20","-1"
"美国","B07FNPP7XX","4880","3","38.99","4.1","14","2019-12-20","133"
"美国","B07FNP5XXX","61392","0","-1","4.1","14","2019-12-20","1190"
"美国","B07DJ3B1XX","60100","0","-1","4.7","67","2019-12-20","1172"
"美国","B07DJ32VXX","11320","1","-1","4.4","447","2019-12-20","290"
"美国","B07TYV11XX","23262","0","46.99","4.7","67","2019-12-20","514"
"美国","B07TSH3BXX","5413","3","45.99","4.7","67","2019-12-20","149"
"美国","B07VMXD6XX","10385","1","36.99","4.4","448","2019-12-20","264"
